pmid,year,pub_date,title,abstract,journal,journal_abbr,pub_type,first_author,first_affiliation,doi,scopus_eid,cited_by,sjr_quartile,sjr_quartile
2-s2.0-105033044952,2025,2025 Jan,The role of the data protection officer in Europe following the approval of the EU regulation on Artificial Intelligence,,Ius Et Veritas,,Article,Gutiérrez R.M.,"Universitat d'Alacant, Alicante, Spain",10.18800/iusetveritas.202502.004,2-s2.0-105033044952,0,Q3,Q3
2-s2.0-105026903452,2025,2025 Jan,MICRO-WORK AND ARTIFICIAL INTELLIGENCE TRAINING METHODS,,Novos Estudos Juridicos,,Article,Oliviero M.,"Università degli Studi di Perugia, Perugia, Italy",10.14210/nej.v30n3.p334-349,2-s2.0-105026903452,0,Q3,Q3
2-s2.0-105013039365,2025,2025 Jan,THE DOCTOR'S CIVIL LIABILITY IN CASES OF ERROR BY ARTIFICIAL INTELLIGENCE EQUIPMENT IN SURGICAL PROCEDURES,,Revista De Direito,,Article,Martins L.C.,"Centro Universitário Funorte, Montes Claros, Brazil",10.32361/2025170221893,2-s2.0-105013039365,0,Q3,Q3
2-s2.0-105030462623,2025,2025 Jan,PRIVACY-BY-DESIGN IN EMOTION AI: DATA PROTECTION FRAMEWORKS AND COMPLIANCE STRATEGIES,,Access to Justice in Eastern Europe,,Review,Chemlali L.,"Ajman University, Ajman, United Arab Emirates",10.33327/AJEE-18-8.S-r000153,2-s2.0-105030462623,0,Q3,Q3
2-s2.0-85217493737,2025,2025 Jan,The role of artificial intelligence for difficult airways prediction in adults: a narrative review,,Annals of Critical Care,,Article,Zaytsev A.Y.,"Sechenov First Moscow State Medical University, Moscow, Russian Federation",10.21320/1818-474X-2025-1-110-122,2-s2.0-85217493737,1,Q3,Q3
2-s2.0-85215671587,2025,2025 Jan,Dilemma of Authorship in Artificial Intelligence – From the Perspective of Music Copyright,,Journal of Intellectual Property Rights,,Article,Isaac J.S.,"Saveetha School of Law, Chennai, India",10.56042/jipr.v30i1.9841,2-s2.0-85215671587,0,Q3,Q3
2-s2.0-105018524404,2025,2025 Jan,Brave New World: The Brazilian Public Health System and the Challenges of Artificial Intelligence,,Revista De Direito Sanitario,,Article,Santos L.,"Universidade Estadual de Campinas, Campinas, Brazil",10.11606/issn.2316-9044.rdisan.2025.232154,2-s2.0-105018524404,0,Q3,Q3
2-s2.0-105015055562,2025,2025 Jan,Insertion of Artificial Intelligence in the Graduation Profile of Law Programs in Colombia,,Revista De La Facultad De Derecho Y Ciencias Politicas,,Article,Duarte S.L.M.,"Corporación Universitaria Remington, Medellin, Colombia",10.18566/rfdcp.v55n142.a7,2-s2.0-105015055562,1,Q3,Q3
2-s2.0-105001705061,2025,2025 Jan,The European regulation on artificial intelligence: critical notes on risk classification and safety measures for workers,,Revista De Derecho De La Seguridad Social Laborum,,Article,Elmo M.G.,"Università degli Studi di Napoli Federico II, Naples, Italy",,2-s2.0-105001705061,0,Q3,Q3
2-s2.0-85218807208,2025,2025 Jan,"Prospects and Challenges of Artificial Intelligence Protection in Indian IPR Regime vis-à-vis EU, China and the US",,Journal of Intellectual Property Rights,,Article,Bashir A.,"University of Kashmir, Srinagar, India",10.56042/jipr.v30i1.7403,2-s2.0-85218807208,2,Q3,Q3
2-s2.0-105019808890,2025,2025 Jan,Bioethics of artificial intelligence for integral and conscious well-being.,,Medicina E Morale,,Article,Gimigliano G.,"Pontificia Universita' Antonianum, Rome, Italy",10.4081/mem.2025.1649,2-s2.0-105019808890,0,Q3,Q3
2-s2.0-105030832222,2025,2025 Jan,LIABILITY RULES IN MEDICAL ARTIFICIAL INTELLIGENCE,,Journal of Civil Law Studies,,Article,Grasso G.,"Università degli Studi di Catania, Catania, Italy",,2-s2.0-105030832222,0,Q3,Q3
2-s2.0-105033272012,2025,2025 Jan,The Perfect Balance: Algorithmic Efficiency vs. Procedural Guarantees in Peruvian Public Procurement,,Ius Et Veritas,,Article,Cabanillas R.A.F.,"Universidad Científica del Sur, Lima, Peru",10.18800/iusetveritas.202502.013,2-s2.0-105033272012,0,Q3,Q3
2-s2.0-105007066769,2025,2025 Jan,IMPACT OF ARTIFICIAL INTELLIGENCE ON THE SINGLE MARKET FOR DIGITAL CONTENT,,Acta Universitatis Carolinae Iuridica,,Article,Bačárová R.,"Pavol Jozef Šafárik University in Košice, Kosice, Slovakia",10.14712/23366478.2025.397,2-s2.0-105007066769,0,Q3,Q3
2-s2.0-105018486780,2025,2025 Jan,Regulations For the Ethical and Safe Use of Artificial Intelligence in Healthcare,,Revista De Direito Sanitario,,Article,de Araújo A.S.,"Fundacao Oswaldo Cruz, Rio de Janeiro, Brazil",10.11606/issn.2316-9044.rdisan.2025.232489,2-s2.0-105018486780,0,Q3,Q3
2-s2.0-105032995653,2025,2025 Jan,The protection of personal image against Artificial Intelligence: Notes from Constitutional Law and Civil Law,,Ius Et Veritas,,Article,Herrer J.R.,"Pontificia Universidad Catolica del Peru, Lima, Peru",10.18800/iusetveritas.202502.017,2-s2.0-105032995653,0,Q3,Q3
2-s2.0-105007607286,2025,2025 Jan,Navigating the legislative dilemma: evaluating the EU AI Act’s approach to regulating emerging technologies,,Theory and Practice of Legislation,,Article,Greenstein S.,"Stockholms universitet, Stockholm, Sweden",10.1080/20508840.2025.2513177,2-s2.0-105007607286,2,Q3,Q3
2-s2.0-105018491700,2025,2025 Jan,Unravelling the Digital Quandary: Exploring the Legal Landscape of E-Evidence in Criminal Proceedings,,Erasmus Law Review,,Article,Koutsoupia V.,"University of Cyprus, Nicosia, Cyprus",10.5553/ELR.000283,2-s2.0-105018491700,0,Q3,Q3
2-s2.0-105022008565,2025,2025 Jan,"The CoE Framework Convention on Artificial Intelligence and Human Rights, Democracy and the Rule of Law and the EU’s AI Act: Parallels and Differences",,Zeitschrift Fur Europarechtliche Studien,,Article,Woll E.H.,"Universität des Saarlandes, Saarbrucken, Germany",10.5771/1435-439X-2025-3-509,2-s2.0-105022008565,0,Q3,Q3
2-s2.0-105022924738,2025,2025 Jan,The Top 100 Legal Scholars of 2024,,Legal Reference Services Quarterly,,Article,Willey R.,"George Mason University, Fairfax, United States",10.1080/0270319X.2025.2572190,2-s2.0-105022924738,0,Q3,Q3
2-s2.0-105018495847,2025,2025 Jan,Ricochet Effect on Courts: Analysing the Impact of Online Transition on the Supreme Federal Court of Brazil and the Inter-American Court of Human Rights,,Erasmus Law Review,,Article,Silva C.,"Universiteit van Amsterdam, Amsterdam, Netherlands",10.5553/ELR.000289,2-s2.0-105018495847,0,Q3,Q3
2-s2.0-105020986794,2025,2025 Jan,AI and the Future of Decision-Making in International Arbitration: Redefining the Boundaries of Human Judgment,,International Arbitration Law Review,,Article,Al-Adba N.M.M.A.,"Qatar University, Doha, Qatar",,2-s2.0-105020986794,0,Q3,Q3
2-s2.0-105029868033,2025,2025 Jan,Technology Expertise in the Dutch Boardroom: Legal and Text Analytical Findings,,Tilburg Law Review,,Article,Keijzer T.,"Tilburg Law School, Tilburg, Netherlands",10.5334/tilr.418,2-s2.0-105029868033,0,Q3,Q3
2-s2.0-105018502511,2025,2025 Jan,Latest Criminalistic Tools and Technologies in the Investigation of Cybercrimes: International and Ukrainian Experience,,Revista De Direito Estado E Telecomunicacoes,,Article,Shevchuk V.,"Yaroslav Mudryi National Law University, Kharkiv, Ukraine",10.26512/lstr.v17i2.55927,2-s2.0-105018502511,0,Q3,Q3
2-s2.0-85218719024,2025,2025 Jan,Protecting AI-Generated Inventions under the UK's IP Regulatory Regime,,Journal of Intellectual Property Rights,,Article,Bhushan T.,"O.P. Jindal Global University, Sonipat, India",10.56042/jipr.v30i1.7973,2-s2.0-85218719024,1,Q3,Q3
2-s2.0-105017183148,2025,2025 Jan,Impact of issues related to technology on labour law and the negotiating algorithm,,International Journal of Public Law and Policy,,Article,Satheesh P.,"Vellore Institute of Technology, Chennai, Chennai, India",10.1504/IJPLAP.2025.147229,2-s2.0-105017183148,0,Q3,Q3
2-s2.0-105004776285,2025,2025 Jan,Artificial Intelligence in Cyberspace: Between Danger and Innovation,,Revista De Direito Estado E Telecomunicacoes,,Article,Dumchikov M.,"Sumy State University, Sumy, Ukraine",10.26512/lstr.v17i1.53386,2-s2.0-105004776285,1,Q3,Q3
2-s2.0-105025756528,2025,2025 Jan,DIGITAL TRANSFORMATION AS A LEGAL PHENOMENON AND ITS IMPACT ON THE DEVELOPMENT OF INFORMATION LAW AND LEGISLATION,,Gosudarstvo I Pravo,,Article,Polyakova T.A.,"Kutafin Moscow State Law University, Moscow, Russian Federation",10.7868/S3034543X25110171,2-s2.0-105025756528,0,Q3,Q3
2-s2.0-105008283176,2025,2025 Jan,Life after death: the legality of digital resurrection,,Revista De Derecho Civil,,Article,Cucurull Poblet T.,"Universitat Oberta de Catalunya, Barcelona, Spain",,2-s2.0-105008283176,0,Q3,Q3
2-s2.0-105031818071,2025,2025 Jan,The contract as a tool for conflict management: procedural agreements and digital innovation,,European Journal of Privacy Law and Technologies,,Article,Mesquita L.V.,"Universidade do Porto, Porto, Portugal",,2-s2.0-105031818071,0,Q3,Q3
2-s2.0-105018710973,2025,2025 Jan,Between innovation and law: the compliance of deathbots with the ai act,,Revista De Derecho Civil,,Article,Reza I.L.,"Universidad del Pais Vasco, Leioa, Spain",,2-s2.0-105018710973,0,Q3,Q3
2-s2.0-105029549867,2025,2025 Jan,Protecting human rights amid the rise of artificial intelligence surveillance in Africa,,African Human Rights Law Journal,,Article,Mutuma W.K.,"College of Humanities and Social Sciences, Nairobi, Kenya",10.17159/1996-2096/2025/v25n2a13,2-s2.0-105029549867,0,Q3,Q3
2-s2.0-105011518458,2025,2025 Jan,TRANSPARENCY IN THE LABYRINTHS OF THE EU AI ACT: SMART OR DISBALANCED?,,Access to Justice in Eastern Europe,,Article,Makauskaite-Samuole G.,"Mykolas Romeris University, Vilnius, Lithuania",10.33327/AJEE-18-8.2-a000105,2-s2.0-105011518458,4,Q3,Q3
2-s2.0-105011300566,2025,2025 Jan,The role and importance of ethical rules in artificial intelligence systems,,Pravny Obzor,,Article,Klučka J.,"Pavol Jozef Šafárik University in Košice, Kosice, Slovakia",10.31577/pravnyobzor.2025.3.02,2-s2.0-105011300566,1,Q3,Q3
2-s2.0-105009390040,2025,2025 Jan,TOWARDS THE DIGITALIZATION OF THE ESCP: A PANACEA FOR ALL EVILS?,,Revista Italo Espanola De Derecho Procesal,,Article,Palombino F.M.,"Università degli Studi di Napoli Federico II, Naples, Italy",10.37417/rivitsproc/2917,2-s2.0-105009390040,0,Q3,Q3
2-s2.0-105018970522,2025,2025 Jan,Developing a curriculum-wide assessment strategy,,Law Teacher,,Article,Kerin M.,"University of Kent, Canterbury, United Kingdom",10.1080/03069400.2025.2542001,2-s2.0-105018970522,1,Q3,Q3
2-s2.0-105009741422,2025,2025 Jan,"Artificial Intelligence, the Internet of Everything and the Scope and Scale of Seduction at the Boundaries of Law",,Public Governance Administration and Finances Law Review,,Article,Losavio M.M.,"J.B. Speed School of Engineering, Louisville, United States",10.53116/pgaflr.7771,2-s2.0-105009741422,0,Q3,Q3
2-s2.0-105021970484,2025,2025 Jan,Cultural Provocations and legal implications of AI Companions,,European Journal of Privacy Law and Technologies,,Article,Di Cerbo A.,,10.57230/ejplt251ADC,2-s2.0-105021970484,0,Q3,Q3
2-s2.0-105015104475,2025,2025 Jan,Analysis and perspectives on the AI Act: scope and impact assessment,,European Journal of Privacy Law and Technologies,,Article,Gatt L.,"Scuola Superiore Meridionale, Naples, Italy",10.57230/ejplt252lgmtlcmem,2-s2.0-105015104475,0,Q3,Q3
2-s2.0-105022098153,2025,2025 Jan,Analisi e prospettive dell'AI Act: ambito di applicazione e valutazione d’impatto,,European Journal of Privacy Law and Technologies,,Article,Gatt L.,"Scuola Superiore Meridionale, Naples, Italy",,2-s2.0-105022098153,0,Q3,Q3
2-s2.0-105014779806,2025,2025 Jan,Neutrality vs Impartiality: Decoding the Core Principles of Arbitration,,International Arbitration Law Review,,Article,Nomani S.F.,"University of Dubai, Dubai, United Arab Emirates",,2-s2.0-105014779806,0,Q3,Q3
2-s2.0-105024312156,2025,2025 Jan,DeepSeek as a Precedent – A Test of the Resilience of European AI Regulation,,Pravnik,,Article,Mach M.,"Palacký University Olomouc, Olomouc, Czech Republic",,2-s2.0-105024312156,1,Q3,Q3
2-s2.0-105023478848,2025,2025 Jan,AI-Enabled Terrorism: A Strategic Analysis of Emerging Threats and Countermeasures in Global Security,,Journal of Strategic Security,,Article,Farber S.,"Stern Academic College, Jezreel Valley, Israel",10.5038/1944-0472.18.3.2377,2-s2.0-105023478848,1,Q3,Q3
2-s2.0-105031301291,2025,2025 Jan,Mental Health Chatbots and Data Protection Laws: Testing the Regulatory Adequacy for Artificial Intelligence-Driven Conversational Agents,,European Data Protection Law Review,,Article,Chan H.Y.,"University of Reading Malaysia, Iskandar Puteri, Malaysia",10.21552/edpl/2025/4/6,2-s2.0-105031301291,0,Q3,Q3
2-s2.0-105009417713,2025,2025 Jan,Controlling Collusion in the Era of Algorithms: A Comparative Analysis of European and Vietnamese Competition Laws,,Asian Journal of Law and Economics,,Article,Long T.T.,"Kyushu University, Fukuoka, Japan",10.1515/ajle-2025-0023,2-s2.0-105009417713,0,Q3,Q3
2-s2.0-105008900630,2025,2025 Jan,HUMAN IDENTITY AND HUMAN RIGHTS UNDER THE CONDITIONS OF THE SINGULARITY: PHILOSOPHICAL AND LEGAL DIMENSION,,Gosudarstvo I Pravo,,Article,Ovchinnikov A.I.,"Southern Federal University, Rostov-on-Don, Russian Federation",10.31857/S1026945225030033,2-s2.0-105008900630,0,Q3,Q3
2-s2.0-105029795119,2025,2025 Jan,Digital Technology and Procedural Justice: Towards a Geography of Justice,,Tilburg Law Review,,Article,Onțanu E.A.,"Tilburg University, Tilburg, Netherlands",10.5334/tilr.422,2-s2.0-105029795119,1,Q3,Q3
2-s2.0-105023053376,2025,2025 Jan,Guarantees for the exercise of trade-union freedom at risk under algorithmic management through artificial intelligence systems,,Revista Del Ministerio De Trabajo Y Economia Social,,Article,García García A.,"Universidad de Salamanca, Salamanca, Spain",10.55617/revmites.111,2-s2.0-105023053376,0,Q3,Q3
2-s2.0-105008003389,2025,2025 Jan,Brief considerations on ‘didactics of law in the dialogue between knowledge’,,European Journal of Privacy Law and Technologies,,Article,De Felice M.,"Sapienza Università di Roma, Rome, Italy",,2-s2.0-105008003389,0,Q3,Q3
2-s2.0-105011298416,2025,2025 Jan,GREEN AI AND AI ACT: PIONEERING LEGISLATION OR MERELY AN ENVIRONMENTAL STATEMENT?,,Revista Catalana De Dret Ambiental,,Article,Rivero Silva S.,"Universidad San Jorge, Zaragoza, Spain",10.17345/rcda4122,2-s2.0-105011298416,2,Q3,Q3
2-s2.0-105016865754,2025,2025 Jan,Responsibility for AI Inventions,,Law Culture and the Humanities,,Article,Acosta B.,"Universidad de Salamanca, Salamanca, Spain",10.1177/17438721251371279,2-s2.0-105016865754,0,Q3,Q3
2-s2.0-85218771116,2025,2025 Jan,Autonomy of AI in Patents: Reconciling Commercial Incentive with Traditional Inventorship,,Journal of Intellectual Property Rights,,Article,Banerjee A.,"National Law University-Jodhpur, Jodhpur, India",10.56042/jipr.v30i1.3714,2-s2.0-85218771116,1,Q3,Q3
2-s2.0-105020857768,2025,2025 Jan,The Challenges of Digital Platforms’ Algorithms and Their Impact on the Freedom of Expression – A Normative Assessment of the Digital Services Act,,Erasmus Law Review,,Article,Moustapha A.,"Erasmus School of Law, Rotterdam, Netherlands",10.5553/ELR.000291,2-s2.0-105020857768,0,Q3,Q3
2-s2.0-105024090671,2025,2025 Jan,CRIMINALISTICS AS A THEORETICAL AND APPLIED BASIS FOR ENSURING NATIONAL MEDIA SECURITY,,Gosudarstvo I Pravo,,Article,Galyashina E.I.,"Kutafin Moscow State Law University, Moscow, Russian Federation",10.31857/S1026945225070113,2-s2.0-105024090671,0,Q3,Q3
2-s2.0-105018808865,2025,2025 Jan,Reframing Justice in Healthcare AI: An Ubuntu-Based Approach for Africa,,Developing World Bioethics,,Article,Ochasi A.,"Stanford University School of Medicine, Stanford, United States",10.1111/dewb.70007,2-s2.0-105018808865,1,Q3,Q3
2-s2.0-105025590550,2025,2025 Jan,THE DEVELOPMENT OF THE EDUCATION SYSTEM: THE CONSTITUTIONAL VECTOR OF IDENTITY,,Gosudarstvo I Pravo,,Article,Kabyshev S.V.,"Kutafin Moscow State Law University, Moscow, Russian Federation",10.31857/S1026945225100131,2-s2.0-105025590550,0,Q3,Q3
2-s2.0-105009097864,2025,2025 Jan,"Technology, cyber and international offshore banks: financial services for asset recovery of indonesian convicts",,European Journal of Privacy Law and Technologies,,Article,Sujadmiko B.,"Universitas Lampung, Bandar Lampung, Indonesia",10.57230/ejplt251bsifmagzdy,2-s2.0-105009097864,0,Q3,Q3
2-s2.0-105030470705,2025,2025 Jan,DIGITALIZATION OF THE LABOUR MARKET: EUROPEAN UNION MEASURES TO ENSURE LEGAL PROTECTION FOR EMPLOYEES,,Studia Iuridica Cassoviensia,,Article,Žofčinová V.,"Pavol Jozef Šafárik University in Košice, Kosice, Slovakia",10.33542/SIC2025-S-12,2-s2.0-105030470705,0,Q3,Q3
2-s2.0-105015713996,2025,2025 Jan,AI-BASED PERSONALIZATION AND PRIVACY PROTECTION: CAN CURRENT LAWS EFFICIENTLY PROTECT ONLINE USERS?,,Lawyer Quarterly,,Article,Krausová A.S.,"Institute of State and Law of the Academy of Sciences of the Czech Republic, Prague, Czech Republic",,2-s2.0-105015713996,0,Q3,Q3
2-s2.0-85219062880,2025,2025 Jan,SELF-DETERMINATION IN THE AGE OF ALGORITHMIC WARFARE,,European Journal of Legal Studies,,Article,Lahmann H.,"Universiteit Leiden, Leiden, Netherlands",10.2924/EJLS.2025.LT.005,2-s2.0-85219062880,1,Q3,Q3
2-s2.0-105027264483,2026,2026 Dec,"E-JUSTICE TO ALL? E-EVIDENCE, EFFICIENCY AND VULNERABILITY",,Revista Eletronica De Direito Processual,,Article,Mesquita L.V.,"Instituto Politécnico do Porto, Porto, Portugal",10.12957/redp.2026.95756,2-s2.0-105027264483,0,Q3,Q3
2-s2.0-105025894543,2026,2026 Dec,Improving data quality and privacy in AI systems used for employee data processing,,Journal of Data Protection and Privacy,,Article,Weinbaum N.,"PS Expertise, Prague, Czech Republic",10.69554/CVEZ5008,2-s2.0-105025894543,0,Q3,Q3
2-s2.0-105024415808,2026,2026 Dec,The right to know: Comparative analysis of notification requirements in public space surveillance systems,,Journal of Data Protection and Privacy,,Article,Munoz B.T.,"Universidad de Córdoba, Cordoba, Spain",10.69554/FTWD3067,2-s2.0-105024415808,0,Q3,Q3
2-s2.0-105026013854,2026,2026 Dec,"Data quality, provenance and transparency in real-world data: Aligning quality standards with data governance legal frameworks",,Journal of Data Protection and Privacy,,Article,Myles P.,"Medicines and Healthcare products Regulatory Agency, London, United Kingdom",10.69554/PGGW3813,2-s2.0-105026013854,0,Q3,Q3
2-s2.0-105030023022,2026,2026 Jun,ALGORITHMIC JUSTICE AND HUMAN RIGHTS: STRUCTURAL RISKS AND EMERGING REGULATORY FRAMEWORKS,,Age of Human Rights Journal,,Article,López G.A.,"Universidad Autónoma, Cuernavaca, Mexico",10.17561/tahrj.v26.9985,2-s2.0-105030023022,0,Q3,Q3
2-s2.0-105036360143,2026,2026 Apr,ARTIFICIAL INTELLIGENCE IN THE DIGITAL TRANSFORMATION OF LAND REGISTRATION PROCEDURES: BETWEEN EFFICIENCY AND LEGAL CERTAINTY,,Collected Papers of the Faculty of Law of the University of Rijeka,,Review,Dešić J.,"Faculty of Law, University of Rijeka, Rijeka, Croatia",10.30925/zpfsr.47.1.16,2-s2.0-105036360143,0,Q3,Q3
2-s2.0-105036834813,2026,2026 Apr,Strengthening consumer consent in e-commerce: Legal and policy reforms to address dark patterns and AI-driven challenges,,Journal of Data Protection and Privacy,,Article,Yadav A.B.,"M.S.Ramaiah University of Applied Science, India",10.69554/MYRT2092,2-s2.0-105036834813,0,Q3,Q3
2-s2.0-105035777758,2026,2026 Apr,Thresholds of agency in medical artificial intelligence: A liability framework for healthcare professionals under European Union law,,Vestnik Sankt Peterburgskogo Universiteta Pravo,,Article,Ampovska M.,"Goce Delcev University, Stip, North Macedonia",,2-s2.0-105035777758,0,Q3,Q3
2-s2.0-105034797972,2026,2026 Mar,THE USE OF ARTIFICIAL INTELLIGENCE AND OF ADVANCED AUTOMATION IN ITALIAN TAX LAW,,Cronica Tributaria,,Article,Farri F.,"Università degli Studi di Genova, Genoa, Italy",10.47092/CT.26.1.2,2-s2.0-105034797972,0,Q3,Q3
